fishID,Year,Length,Weight_kg,Age,Notes,Capture
129,2017,1026.030841,14.81,8,,
129,2017,978.1233657,14.81,7,,
129,2017,922.2313108,14.81,6,,
129,2017,858.3546765,14.81,5,,
129,2017,794.4780423,14.81,4,,
129,2017,650.7556152,14.81,3,,
129,2017,546.9560845,14.81,2,,
129,2017,443.1565539,14.81,1,,
130,2017,1020,14.52,10,,
130,2017,969.3224569,14.52,9,,
130,2017,924.2757519,14.52,8,,
130,2017,879.2290469,14.52,7,,
130,2017,817.2898276,14.52,6,,
130,2017,755.3506082,14.52,5,,
130,2017,653.995522,14.52,4,,
130,2017,518.855407,14.52,3,,
130,2017,440.0236733,14.52,2,,
130,2017,349.9302634,14.52,1,,
131,2017,1120,16.16,20,,
131,2017,1092.192424,16.16,19,,
131,2017,1064.384847,16.16,18,,
131,2017,1036.577271,16.16,17,,
131,2017,1014.33121,16.16,16,,
131,2017,986.5236339,16.16,15,,
131,2017,953.1545424,16.16,14,,
131,2017,919.7854509,16.16,13,,
131,2017,897.5393899,16.16,12,,
131,2017,869.7318136,16.16,11,,
131,2017,853.0472679,16.16,10,,
131,2017,819.6781764,16.16,9,,
131,2017,797.4321154,16.16,8,,
131,2017,769.6245391,16.16,7,,
131,2017,730.6939323,16.16,6,,
131,2017,708.4478713,16.16,5,,
131,2017,669.5172646,16.16,4,,
131,2017,613.902112,16.16,3,,
131,2017,552.7254443,16.16,2,,
131,2017,391.4415019,16.16,1,,
132,2017,1064,17.24,13,,
132,2017,1014.419478,17.24,12,,
132,2017,971.9218882,17.24,11,,
132,2017,936.5072299,17.24,10,,
132,2017,901.0925715,17.24,9,,
132,2017,837.3461864,17.24,8,,
132,2017,745.2680747,17.24,7,,
132,2017,681.5216896,17.24,6,,
132,2017,624.8582362,17.24,5,,
132,2017,561.1118512,17.24,4,,
132,2017,476.1166711,17.24,3,,
132,2017,369.872696,17.24,2,,
132,2017,299.0433793,17.24,1,,
133,2017,1007,12.44,18,,
133,2017,985.4193014,12.44,17,,
133,2017,956.6450365,12.44,16,,
133,2017,942.2579041,12.44,15,,
133,2017,913.4836393,12.44,14,,
133,2017,848.7415434,12.44,13,,
133,2017,834.354411,12.44,12,,
133,2017,805.5801462,12.44,11,,
133,2017,776.8058814,12.44,10,,
133,2017,726.4509179,12.44,9,,
133,2017,676.0959545,12.44,8,,
133,2017,654.5152558,12.44,7,,
133,2017,618.5474248,12.44,6,,
133,2017,568.1924613,12.44,5,,
133,2017,532.2246303,12.44,4,,
133,2017,503.4503655,12.44,3,,
133,2017,467.4825344,12.44,2,,
133,2017,424.3211372,12.44,1,,
134,2017,1090,14.81,23,,
134,2017,1068.294016,14.81,22,,
134,2017,1052.014528,14.81,21,,
134,2017,1046.588032,14.81,20,,
134,2017,1030.308544,14.81,19,,
134,2017,1008.60256,14.81,18,,
134,2017,986.896576,14.81,17,,
134,2017,965.190592,14.81,16,,
134,2017,932.631616,14.81,15,,
134,2017,900.07264,14.81,14,,
134,2017,872.94016,14.81,13,,
134,2017,840.381184,14.81,12,,
134,2017,813.248704,14.81,11,,
134,2017,775.263232,14.81,10,,
134,2017,753.557248,14.81,9,,
134,2017,704.718784,14.81,8,,
134,2017,677.586304,14.81,7,,
134,2017,634.174336,14.81,6,,
134,2017,585.335872,14.81,5,,
134,2017,520.21792,14.81,4,,
134,2017,411.688,14.81,3,,
134,2017,351.996544,14.81,2,,
134,2017,243.4666241,14.81,1,,
135,2017,780,5.84,4,,
135,2017,606.0199168,5.84,3,,
135,2017,463.672576,5.84,2,,
135,2017,345.049792,5.84,1,,
136,2017,896,9.88,8,,
136,2017,841.4326001,9.88,7,,
136,2017,786.8652003,9.88,6,,
136,2017,720.1717115,9.88,5,,
136,2017,653.4782228,9.88,4,,
136,2017,580.7216896,9.88,3,,
136,2017,501.902112,9.88,2,,
136,2017,374.578179,9.88,1,,
137,2017,NA,15.86,NA,,
138,2017,1136,21.75,15,,
138,2017,1110.507543,21.75,14,,
138,2017,1093.512571,21.75,13,,
138,2017,1042.527657,21.75,12,,
138,2017,1008.537714,21.75,11,,
138,2017,966.050285,21.75,10,,
138,2017,940.5578277,21.75,9,,
138,2017,889.5729132,21.75,8,,
138,2017,804.5980557,21.75,7,,
138,2017,762.1106269,21.75,6,,
138,2017,677.1357694,21.75,5,,
138,2017,643.1458264,21.75,4,,
138,2017,549.6734831,21.75,3,,
138,2017,490.1910829,21.75,2,,
138,2017,379.7237681,21.75,1,,
139,2017,1170,22.09,12,,
139,2017,1140.28823,22.09,11,,
139,2017,1103.148518,22.09,10,,
139,2017,1051.15292,22.09,9,,
139,2017,1014.013208,22.09,8,,
139,2017,969.4455528,22.09,7,,
139,2017,910.0220129,22.09,6,,
139,2017,828.3146455,22.09,5,,
139,2017,768.8911056,22.09,4,,
139,2017,672.3278532,22.09,3,,
139,2017,553.4807734,22.09,2,,
139,2017,456.9175211,22.09,1,,
140,2017,1086,13.36,21,,
140,2017,1041.025482,13.36,20,,
140,2017,1001.672778,13.36,19,,
140,2017,984.8073335,13.36,18,,
140,2017,967.9418891,13.36,17,,
140,2017,934.2110003,13.36,16,,
140,2017,911.7237411,13.36,15,,
140,2017,883.614667,13.36,14,,
140,2017,861.1274078,13.36,13,,
140,2017,833.0183338,13.36,12,,
140,2017,810.5310746,13.36,11,,
140,2017,793.6656302,13.36,10,,
140,2017,776.8001858,13.36,9,,
140,2017,743.0692969,13.36,8,,
140,2017,709.3384081,13.36,7,,
140,2017,658.7420749,13.36,6,,
140,2017,580.0366676,13.36,5,,
140,2017,512.57489,13.36,4,,
140,2017,433.8694827,13.36,3,,
140,2017,372.0295199,13.36,2,,
140,2017,248.3495942,13.36,1,,
141,2017,1173,20.32,9,,
141,2017,1084.967291,20.32,8,,
141,2017,1014.541124,20.32,7,,
141,2017,917.7051446,20.32,6,,
141,2017,847.2789776,20.32,5,,
141,2017,715.2299145,20.32,4,,
141,2017,627.1972057,20.32,3,,
141,2017,530.3612261,20.32,2,,
141,2017,389.5088921,20.32,1,,
142,2017,1113,18.1,15,,
142,2017,1080.782187,18.1,14,,
142,2017,1035.677248,18.1,13,,
142,2017,1009.902997,18.1,12,,
142,2017,984.1287467,18.1,11,,
142,2017,951.9109333,18.1,10,,
142,2017,906.8059947,18.1,9,,
142,2017,861.701056,18.1,8,,
142,2017,797.2654294,18.1,7,,
142,2017,739.2733654,18.1,6,,
142,2017,707.055552,18.1,5,,
142,2017,661.9506134,18.1,4,,
142,2017,597.5149867,18.1,3,,
142,2017,475.087296,18.1,2,,
142,2017,410.6516694,18.1,1,,
143,2017,972,10.19,7,,
143,2017,890.981646,10.19,6,,
143,2017,818.9653313,10.19,5,,
143,2017,773.9551347,10.19,4,,
143,2017,638.9245447,10.19,3,,
143,2017,530.9000727,10.19,2,,
143,2017,422.8756007,10.19,1,,
144,2017,980,10.37,8,,
144,2017,943.6585093,10.37,7,,
144,2017,889.1462733,10.37,6,,
144,2017,852.8047827,10.37,5,,
144,2017,780.1218013,10.37,4,,
144,2017,707.43882,10.37,3,,
144,2017,562.0728574,10.37,2,,
144,2017,425.7922674,10.37,1,,
145,2017,790,6.02,6,,
145,2017,744.2150486,6.02,5,,
145,2017,693.851602,6.02,4,,
145,2017,616.0171847,6.02,3,,
145,2017,519.8687867,6.02,2,,
145,2017,432.877379,6.02,1,,
146,2017,786,6.25,6,,
146,2017,668.0529085,6.25,5,,
146,2017,579.5925899,6.25,4,,
146,2017,461.6454985,6.25,3,,
146,2017,387.9285663,6.25,2,,
146,2017,262.6097816,6.25,1,,
147,2017,1051,14.69,19,,
147,2017,1031.485605,14.69,18,,
147,2017,1011.971209,14.69,17,,
147,2017,998.9616124,14.69,16,,
147,2017,972.9424185,14.69,15,,
147,2017,953.4280232,14.69,14,,
147,2017,927.4088294,14.69,13,,
147,2017,894.8848371,14.69,12,,
147,2017,868.8656433,14.69,11,,
147,2017,836.341651,14.69,10,,
147,2017,823.3320541,14.69,9,,
147,2017,790.8080618,14.69,8,,
147,2017,758.2840695,14.69,7,,
147,2017,719.2552788,14.69,6,,
147,2017,693.236085,14.69,5,,
147,2017,647.7024958,14.69,4,,
147,2017,602.1689066,14.69,3,,
147,2017,524.1113252,14.69,2,,
147,2017,374.5009607,14.69,1,,
148,2017,1156,22.19,19,,
148,2017,1135.547399,22.19,18,,
148,2017,1109.981649,22.19,17,,
148,2017,1069.076448,22.19,16,,
148,2017,1053.736997,22.19,15,,
148,2017,1028.171247,22.19,14,,
148,2017,992.379196,22.19,13,,
148,2017,966.8134453,22.19,12,,
148,2017,941.2476947,22.19,11,,
148,2017,915.6819441,22.19,10,,
148,2017,890.1161934,22.19,9,,
148,2017,844.0978423,22.19,8,,
148,2017,808.3057914,22.19,7,,
148,2017,762.2874403,22.19,6,,
148,2017,700.9296387,22.19,5,,
148,2017,629.345537,22.19,4,,
148,2017,557.7614352,22.19,3,,
148,2017,399.2537813,22.19,2,,
148,2017,276.5381782,22.19,1,,
149,2017,992,12.7,12,,
149,2017,952.8267694,12.7,11,,
149,2017,913.6535388,12.7,10,,
149,2017,885.6726599,12.7,9,,
149,2017,852.0956051,12.7,8,,
149,2017,807.3261987,12.7,7,,
149,2017,745.7682649,12.7,6,,
149,2017,673.0179796,12.7,5,,
149,2017,577.882991,12.7,4,,
149,2017,477.1518267,12.7,3,,
149,2017,382.0168381,12.7,2,,
149,2017,298.0742012,12.7,1,,
150,2017,915,9.72,14,,
150,2017,882.9684216,9.72,13,,
150,2017,844.5305275,9.72,12,,
150,2017,799.6863177,9.72,11,,
150,2017,754.8421079,9.72,10,,
150,2017,684.3726354,9.72,9,,
150,2017,639.5284257,9.72,8,,
150,2017,601.0905316,9.72,7,,
150,2017,562.6526375,9.72,6,,
150,2017,524.2147434,9.72,5,,
150,2017,472.9642179,9.72,4,,
150,2017,396.0884298,9.72,3,,
150,2017,351.24422,9.72,2,,
150,2017,255.1494848,9.72,1,,
151,2017,905,9.64,7,,
151,2017,810.4174503,9.64,6,,
151,2017,736.1025898,9.64,5,,
151,2017,668.5436258,9.64,4,,
151,2017,594.2287653,9.64,3,,
151,2017,472.62263,9.64,2,,
151,2017,290.213427,9.64,1,,
152,2017,710,4.72,8,,
152,2017,664.1184171,4.72,7,,
152,2017,612.5016363,4.72,6,,
152,2017,560.8848555,4.72,5,,
152,2017,497.797679,4.72,4,,
152,2017,411.769711,4.72,3,,
152,2017,354.4177323,4.72,2,,
152,2017,279.86016,4.72,1,,
153,2017,736,7.97,23,,
153,2017,726.4335669,7.97,22,,
153,2017,716.8671337,7.97,21,,
153,2017,704.1118895,7.97,20,,
153,2017,694.5454564,7.97,19,,
153,2017,681.7902122,7.97,18,,
153,2017,669.034968,7.97,17,,
153,2017,656.2797239,7.97,16,,
153,2017,640.3356686,7.97,15,,
153,2017,624.3916134,7.97,14,,
153,2017,598.8811251,7.97,13,,
153,2017,576.5594477,7.97,12,,
153,2017,560.6153925,7.97,11,,
153,2017,522.34966,7.97,10,,
153,2017,503.2167937,7.97,9,,
153,2017,461.7622501,7.97,8,,
153,2017,439.4405728,7.97,7,,
153,2017,391.6084071,7.97,6,,
153,2017,353.3426746,7.97,5,,
153,2017,315.076942,7.97,4,,
153,2017,283.1888316,7.97,3,,
153,2017,241.734288,7.97,2,,
153,2017,213.0349886,7.97,1,,
154,2017,1275,25.32,6,,
154,2017,1049.09114,25.32,5,,
154,2017,823.1822803,25.32,4,,
154,2017,660.0258815,25.32,3,,
154,2017,534.5209594,25.32,2,,
154,2017,371.3645606,25.32,1,,
155,2017,765,5.79,8,,
155,2017,717.6345387,5.79,7,,
155,2017,670.2690773,5.79,6,,
155,2017,616.9829333,5.79,5,,
155,2017,569.617472,5.79,4,,
155,2017,498.56928,5.79,3,,
155,2017,421.6004054,5.79,2,,
155,2017,332.7901654,5.79,1,,
156,2017,712,5.14,23,,
156,2017,706.6053949,5.14,22,,
156,2017,693.118882,5.14,21,,
156,2017,679.6323691,5.14,20,,
156,2017,668.8431589,5.14,19,,
156,2017,655.356646,5.14,18,,
156,2017,641.8701332,5.14,17,,
156,2017,628.3836203,5.14,16,,
156,2017,612.1998049,5.14,15,,
156,2017,601.4105946,5.14,14,,
156,2017,587.9240817,5.14,13,,
156,2017,569.0429637,5.14,12,,
156,2017,560.951056,5.14,11,,
156,2017,547.4645432,5.14,10,,
156,2017,533.9780303,5.14,9,,
156,2017,523.18882,5.14,8,,
156,2017,504.307702,5.14,7,,
156,2017,482.7292815,5.14,6,,
156,2017,461.1508609,5.14,5,,
156,2017,439.5724403,5.14,4,,
156,2017,409.902112,5.14,3,,
156,2017,374.8371786,5.14,2,,
156,2017,312.7992195,5.14,1,,
157,2017,1125,17.57,18,,
157,2017,1084.078331,17.57,17,,
157,2017,1043.156662,17.57,16,,
157,2017,1013.926898,17.57,15,,
157,2017,967.1592761,17.57,14,,
157,2017,932.0835597,17.57,13,,
157,2017,897.0078433,17.57,12,,
157,2017,867.7780796,17.57,11,,
157,2017,832.7023632,17.57,10,,
157,2017,803.4725996,17.57,9,,
157,2017,780.0887886,17.57,8,,
157,2017,733.3211667,17.57,7,,
157,2017,704.0914031,17.57,6,,
157,2017,663.1697339,17.57,5,,
157,2017,616.402112,17.57,4,,
157,2017,534.5587737,17.57,3,,
157,2017,452.7154354,17.57,2,,
157,2017,341.6423335,17.57,1,,
158,2017,1055,15,6,,
158,2017,985.206627,15,5,,
158,2017,855.590363,15,4,,
158,2017,686.0921715,15,3,,
158,2017,606.3283167,15,2,,
158,2017,496.6530163,15,1,,
159,2017,850,8.89,9,,
159,2017,802.3360511,8.89,8,,
159,2017,747.8629666,8.89,7,,
159,2017,693.3898821,8.89,6,,
159,2017,632.1076621,8.89,5,,
159,2017,536.7797643,8.89,4,,
159,2017,421.0244598,8.89,3,,
159,2017,366.5513753,8.89,2,,
159,2017,312.0782908,8.89,1,,
160,2017,887,9.84,22,,
160,2017,858.0066688,9.84,21,,
160,2017,832.637504,9.84,20,,
160,2017,814.516672,9.84,19,,
160,2017,803.6441728,9.84,18,,
160,2017,781.8991744,9.84,17,,
160,2017,763.7783424,9.84,16,,
160,2017,742.033344,9.84,15,,
160,2017,731.1608448,9.84,14,,
160,2017,713.0400128,9.84,13,,
160,2017,687.670848,9.84,12,,
160,2017,669.550016,9.84,11,,
160,2017,644.1808512,9.84,10,,
160,2017,626.0600192,9.84,9,,
160,2017,607.9391872,9.84,8,,
160,2017,589.8183552,9.84,7,,
160,2017,564.4491904,9.84,6,,
160,2017,542.704192,9.84,5,,
160,2017,499.2141952,9.84,4,,
160,2017,448.4758656,9.84,3,,
160,2017,343.37504,9.84,2,,
160,2017,274.5158785,9.84,1,,
161,2017,1148,20.25,19,,
161,2017,1113.326807,20.25,18,,
161,2017,1078.653615,20.25,17,,
161,2017,1067.095884,20.25,16,,
161,2017,1043.980422,20.25,15,,
161,2017,1009.30723,20.25,14,,
161,2017,934.1819794,20.25,13,,
161,2017,899.5087869,20.25,12,,
161,2017,870.6144598,20.25,11,,
161,2017,841.7201326,20.25,10,,
161,2017,801.2680747,20.25,9,,
161,2017,778.152613,20.25,8,,
161,2017,737.700555,20.25,7,,
161,2017,685.6907663,20.25,6,,
161,2017,616.3443812,20.25,5,,
161,2017,523.8825344,20.25,4,,
161,2017,396.7474952,20.25,3,,
161,2017,344.7377064,20.25,2,,
161,2017,286.9490521,20.25,1,,
162,2017,1135,16.6,15,,
162,2017,1091.976093,16.6,14,,
162,2017,1065.086151,16.6,13,,
162,2017,1038.19621,16.6,12,,
162,2017,995.1723028,16.6,11,,
162,2017,952.1483959,16.6,10,,
162,2017,919.8804658,16.6,9,,
162,2017,898.3685124,16.6,8,,
162,2017,844.5886288,16.6,7,,
162,2017,806.9427103,16.6,6,,
162,2017,731.6508733,16.6,5,,
162,2017,667.1150131,16.6,4,,
162,2017,602.5791528,16.6,3,,
162,2017,468.1294439,16.6,2,,
162,2017,344.4357117,16.6,1,,
163,2017,NA,19.95,NA,,
164,2017,1011,18.33,10,,
164,2017,970.2105133,18.33,9,,
164,2017,906.1127486,18.33,8,,
164,2017,836.1879143,18.33,7,,
164,2017,766.2630801,18.33,6,,
164,2017,667.2028982,18.33,5,,
164,2017,591.4509944,18.33,4,,
164,2017,550.6615077,18.33,3,,
164,2017,416.6389087,18.33,2,,
164,2017,329.2328659,18.33,1,,
165,2017,1015,15.79,21,,
165,2017,984.0728713,15.79,20,,
165,2017,953.1457425,15.79,19,,
165,2017,922.2186138,15.79,18,,
165,2017,896.4460066,15.79,17,,
165,2017,880.9824422,15.79,16,,
165,2017,860.3643564,15.79,15,,
165,2017,839.7462706,15.79,14,,
165,2017,819.1281847,15.79,13,,
165,2017,777.8920131,15.79,12,,
165,2017,736.6558415,15.79,11,,
165,2017,690.2651484,15.79,10,,
165,2017,643.8744553,15.79,9,,
165,2017,607.7928051,15.79,8,,
165,2017,561.402112,15.79,7,,
165,2017,525.3204619,15.79,6,,
165,2017,484.0842902,15.79,5,,
165,2017,411.9209899,15.79,4,,
165,2017,319.1396037,15.79,3,,
165,2017,272.7489106,15.79,2,,
165,2017,221.2036961,15.79,1,,
166,2017,1135,16.78,19,,
166,2017,1112.547633,16.78,18,,
166,2017,1101.32145,16.78,17,,
166,2017,1067.6429,16.78,16,,
166,2017,1045.190533,16.78,15,,
166,2017,1005.898892,16.78,14,,
166,2017,972.2203415,16.78,13,,
166,2017,938.5417915,16.78,12,,
166,2017,888.0239664,16.78,11,,
166,2017,859.9585081,16.78,10,,
166,2017,815.0537747,16.78,9,,
166,2017,770.1490413,16.78,8,,
166,2017,708.4050329,16.78,7,,
166,2017,652.2741162,16.78,6,,
166,2017,596.1431995,16.78,5,,
166,2017,523.1730078,16.78,4,,
166,2017,438.9766327,16.78,3,,
166,2017,326.7147993,16.78,2,,
166,2017,264.9707909,16.78,1,,
167,2017,715,4.48,4,,
167,2017,572.5713612,4.48,3,,
167,2017,452.6314548,4.48,2,,
167,2017,325.1953043,4.48,1,,
168,2017,875,6.95,12,,
168,2017,853.6890062,6.95,11,,
168,2017,796.8596895,6.95,10,,
168,2017,754.2377019,6.95,9,,
168,2017,690.3047206,6.95,8,,
168,2017,633.4754039,6.95,7,,
168,2017,555.3350934,6.95,6,,
168,2017,491.402112,6.95,5,,
168,2017,434.5727953,6.95,4,,
168,2017,399.0544723,6.95,3,,
168,2017,320.9141618,6.95,2,,
168,2017,271.1885097,6.95,1,,
169,2017,1004,14.93,16,,
169,2017,973.7231157,14.93,15,,
169,2017,925.2801008,14.93,14,,
169,2017,876.8370858,14.93,13,,
169,2017,816.2833172,14.93,12,,
169,2017,804.1725635,14.93,11,,
169,2017,773.8956792,14.93,10,,
169,2017,743.6187948,14.93,9,,
169,2017,707.2865336,14.93,8,,
169,2017,683.0650262,14.93,7,,
169,2017,634.6220113,14.93,6,,
169,2017,610.4005038,14.93,5,,
169,2017,568.0128658,14.93,4,,
169,2017,525.6252277,14.93,3,,
169,2017,452.9607053,14.93,2,,
169,2017,356.0746755,14.93,1,,
170,2017,977,10.77,12,,
170,2017,919.5325107,10.77,11,,
170,2017,869.2484575,10.77,10,,
170,2017,811.7809682,10.77,9,,
170,2017,739.9466066,10.77,8,,
170,2017,682.4791172,10.77,7,,
170,2017,596.2778833,10.77,6,,
170,2017,531.6269578,10.77,5,,
170,2017,488.5263408,10.77,4,,
170,2017,431.0588515,10.77,3,,
170,2017,359.2244898,10.77,2,,
170,2017,294.5735643,10.77,1,,
171,2017,1061,14.92,12,,
171,2017,1021.827571,14.92,11,,
171,2017,976.1264035,14.92,10,,
171,2017,936.9539744,14.92,9,,
171,2017,878.1953306,14.92,8,,
171,2017,839.0229015,14.92,7,,
171,2017,806.3792105,14.92,6,,
171,2017,734.5630904,14.92,5,,
171,2017,675.8044467,14.92,4,,
171,2017,597.4595884,14.92,3,,
171,2017,460.3560864,14.92,2,,
171,2017,316.7238462,14.92,1,,
172,2017,1045,15.15,20,,
172,2017,1023.578382,15.15,19,,
172,2017,991.4459557,15.15,18,,
172,2017,970.0243379,15.15,17,,
172,2017,943.2473158,15.15,16,,
172,2017,921.825698,15.15,15,,
172,2017,905.7594847,15.15,14,,
172,2017,868.2716537,15.15,13,,
172,2017,836.1392271,15.15,12,,
172,2017,814.7176093,15.15,11,,
172,2017,782.5851827,15.15,10,,
172,2017,761.163565,15.15,9,,
172,2017,745.0973517,15.15,8,,
172,2017,718.3203295,15.15,7,,
172,2017,691.5433074,15.15,6,,
172,2017,664.7662852,15.15,5,,
172,2017,627.2784542,15.15,4,,
172,2017,605.8568364,15.15,3,,
172,2017,579.0798143,15.15,2,,
172,2017,482.6825344,15.15,1,,
173,2017,860,7.93,7,,
173,2017,818.2113458,7.93,6,,
173,2017,741.598813,7.93,5,,
173,2017,658.0215046,7.93,4,,
173,2017,567.4794205,7.93,3,,
173,2017,504.7964391,7.93,2,,
173,2017,365.5009251,7.93,1,,
174,2017,908,10,9,,
174,2017,843.2782828,10,8,,
174,2017,807.975528,10,7,,
174,2017,749.1376033,10,6,,
174,2017,690.2996786,10,5,,
174,2017,643.2293388,10,4,,
174,2017,531.4372819,10,3,,
174,2017,478.4831497,10,2,,
174,2017,354.9235078,10,1,,
175,2017,1014,13.29,16,,
175,2017,1001.325933,13.29,15,,
175,2017,982.314833,13.29,14,,
175,2017,944.2926326,13.29,13,,
175,2017,912.6074656,13.29,12,,
175,2017,874.5852652,13.29,11,,
175,2017,823.8889981,13.29,10,,
175,2017,792.2038311,13.29,9,,
175,2017,741.5075639,13.29,8,,
175,2017,678.1372299,13.29,7,,
175,2017,602.0928291,13.29,6,,
175,2017,570.4076621,13.29,5,,
175,2017,519.7113949,13.29,4,,
175,2017,450.0040276,13.29,3,,
175,2017,380.2966602,13.29,2,,
175,2017,304.2522594,13.29,1,,
176,2017,960,11.22,9,,
176,2017,922.2922223,11.22,8,,
176,2017,861.959778,11.22,7,,
176,2017,816.7104448,11.22,6,,
176,2017,756.3780004,11.22,5,,
176,2017,673.4208895,11.22,4,,
176,2017,605.5468897,11.22,3,,
176,2017,560.2975564,11.22,2,,
176,2017,401.9248901,11.22,1,,
177,2017,897,12.62,9,,
177,2017,852.8491874,12.62,8,,
177,2017,775.5852652,12.62,7,,
177,2017,725.915601,12.62,6,,
177,2017,648.6516789,12.62,5,,
177,2017,593.4631631,12.62,4,,
177,2017,538.2746473,12.62,3,,
177,2017,466.5295768,12.62,2,,
177,2017,300.9640294,12.62,1,,
178,2017,984,11.57,10,,
178,2017,917.6215321,11.57,9,,
178,2017,871.1566046,11.57,8,,
178,2017,811.4159835,11.57,7,,
178,2017,758.3132092,11.57,6,,
178,2017,698.5725881,11.57,5,,
178,2017,645.4698138,11.57,4,,
178,2017,565.8156524,11.57,3,,
178,2017,486.1614909,11.57,2,,
178,2017,406.5073295,11.57,1,,
179,2017,968,11.86,16,,
179,2017,933.592169,11.86,15,,
179,2017,906.0659041,11.86,14,,
179,2017,885.4212055,11.86,13,,
179,2017,851.0133745,11.86,12,,
179,2017,816.6055434,11.86,11,,
179,2017,782.1977124,11.86,10,,
179,2017,727.1451827,11.86,9,,
179,2017,665.2110869,11.86,8,,
179,2017,617.0401234,11.86,7,,
179,2017,548.2244613,11.86,6,,
179,2017,486.2903655,11.86,5,,
179,2017,424.3562696,11.86,4,,
179,2017,369.30374,11.86,3,,
179,2017,328.0143427,11.86,2,,
179,2017,259.1986806,11.86,1,,
180,2017,1073,12.03,17,,
180,2017,1045.104168,12.03,16,,
180,2017,1017.208337,12.03,15,,
180,2017,966.9958396,12.03,14,,
180,2017,927.9416753,12.03,13,,
180,2017,888.8875109,12.03,12,,
180,2017,860.9916793,12.03,11,,
180,2017,833.0958476,12.03,10,,
180,2017,794.0416833,12.03,9,,
180,2017,760.5666852,12.03,8,,
180,2017,721.5125209,12.03,7,,
180,2017,671.3000239,12.03,6,,
180,2017,598.7708615,12.03,5,,
180,2017,526.2416992,12.03,4,,
180,2017,459.2917032,12.03,3,,
180,2017,403.5000398,12.03,2,,
180,2017,342.1292101,12.03,1,,
181,2017,965,12.15,11,,
181,2017,927.4585792,12.15,10,,
181,2017,896.1740618,12.15,9,,
181,2017,877.4033514,12.15,8,,
181,2017,852.3757375,12.15,7,,
181,2017,789.8067027,12.15,6,,
181,2017,739.7514749,12.15,5,,
181,2017,677.1824402,12.15,4,,
181,2017,608.356502,12.15,3,,
181,2017,470.7046256,12.15,2,,
181,2017,320.5389422,12.15,1,,
182,2017,1035,18.52,15,,
182,2017,1012.522527,18.52,14,,
182,2017,978.8063166,18.52,13,,
182,2017,939.4707382,18.52,12,,
182,2017,877.6576865,18.52,11,,
182,2017,838.3221081,18.52,10,,
182,2017,798.9865298,18.52,9,,
182,2017,759.6509514,18.52,8,,
182,2017,725.9347414,18.52,7,,
182,2017,692.2185313,18.52,6,,
182,2017,652.8829529,18.52,5,,
182,2017,596.6892696,18.52,4,,
182,2017,562.9730595,18.52,3,,
182,2017,501.1600078,18.52,2,,
182,2017,326.9595893,18.52,1,,
183,2017,790,6.83,5,,
183,2017,703.8976205,6.83,4,,
183,2017,551.5626414,6.83,3,,
183,2017,438.9672221,6.83,2,,
183,2017,286.632243,6.83,1,,
184,2017,1000,12.69,9,,
184,2017,921.7372126,12.69,8,,
184,2017,827.8218678,12.69,7,,
184,2017,757.3853592,12.69,6,,
184,2017,686.9488505,12.69,5,,
184,2017,616.5123419,12.69,4,,
184,2017,538.2495546,12.69,3,,
184,2017,467.8130459,12.69,2,,
184,2017,326.9400287,12.69,1,,
185,2017,815,8.84,6,,
185,2017,724.7196882,8.84,5,,
185,2017,639.4549492,8.84,4,,
185,2017,574.2525018,8.84,3,,
185,2017,488.9877629,8.84,2,,
185,2017,373.6295867,8.84,1,,
186,2017,1015,16.52,11,,
186,2017,965.9623905,16.52,10,,
186,2017,929.1841834,16.52,9,,
186,2017,886.276275,16.52,8,,
186,2017,824.9792631,16.52,7,,
186,2017,769.8119525,16.52,6,,
186,2017,708.5149406,16.52,5,,
186,2017,622.6991239,16.52,4,,
186,2017,524.6239049,16.52,3,,
186,2017,444.9377894,16.52,2,,
186,2017,359.1219728,16.52,1,,
187,2017,826,7.32,10,,
187,2017,803.1275231,7.32,9,,
187,2017,761.9570646,7.32,8,,
187,2017,725.3611015,7.32,7,,
187,2017,684.190643,7.32,6,,
187,2017,647.5946799,7.32,5,,
187,2017,588.1262398,7.32,4,,
187,2017,501.2108274,7.32,3,,
187,2017,428.0189012,7.32,2,,
187,2017,318.2310119,7.32,1,,
188,2017,975,11.07,9,,
188,2017,902.7336853,11.07,8,,
188,2017,878.6449138,11.07,7,,
188,2017,822.4377802,11.07,6,,
188,2017,766.2306465,11.07,5,,
188,2017,701.9939224,11.07,4,,
188,2017,629.7276077,11.07,3,,
188,2017,549.4317026,11.07,2,,
188,2017,356.7215301,11.07,1,,
189,2017,942,10.48,10,,
189,2017,894.7813712,10.48,9,,
189,2017,816.0836565,10.48,8,,
189,2017,753.1254847,10.48,7,,
189,2017,635.0789126,10.48,6,,
189,2017,572.1207409,10.48,5,,
189,2017,501.2927976,10.48,4,,
189,2017,430.4648544,10.48,3,,
189,2017,375.3764541,10.48,2,,
189,2017,288.8089679,10.48,1,,
190,2017,NA,6.78,NA,,
191,2017,1002,11.27,9,,
191,2017,951.6227732,11.27,8,,
191,2017,913.8398531,11.27,7,,
191,2017,869.7597796,11.27,6,,
191,2017,813.0853995,11.27,5,,
191,2017,743.8167126,11.27,4,,
191,2017,636.7651056,11.27,3,,
191,2017,567.4964187,11.27,2,,
191,2017,473.0391185,11.27,1,,
192,2017,971.9241132,11.45,6,,
192,2017,858.8616978,11.45,5,,
192,2017,753.8751692,11.45,4,,
192,2017,640.8127538,11.45,3,,
